id,name,city,country,iata,icao,lat,lon,alt
7010,Birrfeld_Airport,Birrfeld,Switzerland,\N,LSZF,47.4435997,8.233610153,1300
7011,Sussex_County_Airport,Georgetown,United_States,GED,KGED,38.68920135,-75.35890198,53
7012,Prince_Rupert/Seal_Cove_Seaplane_Base,Prince_Rupert,Canada,ZSW,CZSW,54.33330154,-130.2830048,0
7013,Great_Bend_Municipal_Airport,Great_Bend,United_States,GBN,KGBD,38.34429932,-98.85919952,1887
7014,Hays_Regional_Airport,Hays,United_States,HYS,KHYS,38.84220123,-99.27320099,1999
7015,Spirit_of_St_Louis_Airport,Null,United_States,SUS,KSUS,38.66210175,-90.65200043,463
7016,Ely_Municipal_Airport,Ely,United_States,LYU,KELO,47.82450104,-91.83070374,1456
7017,Grand_Rapids_Itasca_Co-Gordon_Newstrom_field,Grand_Rapids_MN,United_States,GPZ,KGPZ,47.21110153,-93.50980377,1355
7018,Thief_River_Falls_Regional_Airport,Thief_River_Falls,United_States,TVF,KTVF,48.06570053,-96.18499756,1119
7019,Eagle_River_Union_Airport,Eagle_River,United_States,EGV,KEGV,45.93230057,-89.26830292,1642
7020,Lakeland-Noble_F._Lee_Memorial_field,Minocqua_-_Woodruff,United_States,ARV,KARV,45.92789841,-89.73090363,1629
7021,Ankeny_Regional_Airport,Ankeny,United_States,IKV,KIKV,41.69139862,-93.56639862,910
7022,Berens_River_Airport,Berens_River,Canada,YBV,CYBV,52.358898,-97.018303,728
7023,Corpus_Christi_Naval_Air_Station/Truax_Field,Corpus_Christi,United_States,NGP,KNGP,27.69260025,-97.29109955,18
7025,Catalina_Airport,Catalina_Island,United_States,AVX,KAVX,33.4049,-118.416,1602
7026,Mojave_Airport,Mojave,United_States,MHV,KMHV,35.05939865,-118.1520004,2801
7027,Interlaken_Air_Base,Interlaken,Switzerland,ZIN,LSMI,46.6766014,7.8790798,0
7030,Inisheer_Aerodrome,Inisheer,Ireland,INQ,EIIR,53.06470108,-9.510899544,40
7033,Strezhevoy_Airport,Strezhevoy,Russia,SWT,UNSS,60.70940018,77.66000366,164
7035,Hutchinson_Municipal_Airport,Hutchinson,United_States,HUT,KHUT,38.06549835,-97.86060333,1543
7036,Bagram_Air_Base,Kabul,Afghanistan,\N,OAIX,34.94609833,69.26499939,4895
7037,Prince_Sultan_Air_Base,Al_Kharj,Saudi_Arabia,\N,OEPS,24.06270027,47.58050156,1651
7042,Rosecrans_Memorial_Airport,Rosecrans,United_States,STJ,KSTJ,39.77190018,-94.90969849,826
7046,P'apa_Air_Base,Papa,Hungary,\N,LHPA,47.36360168,17.50079918,466
7047,Whiting_Field_Naval_Air_Station_South_Airport,Cuxhaven,Germany,NDZ,KNDZ,30.70439911,-87.02300262,177
7048,Volk_Field,Camp_Douglas,United_States,VOK,KVOK,43.93899918,-90.25340271,912
7051,Gunnison_Crested_Butte_Regional_Airport,Gunnison,United_States,GUC,KGUC,38.53390121,-106.9329987,7680
7052,Xi'an_Xiguan_Airport,Xi\\'AN,China,SIA,ZLSN,34.376701,109.120003,0
7053,Zamperini_Field,Torrance,United_States,TOA,KTOA,33.80339813,-118.3399963,103
7054,Manistee_Co_Blacker_Airport,Manistee,United_States,MBL,KMBL,44.2723999,-86.24690247,621
7056,Charlotte_County_Airport,Punta_Gorda,United_States,PGD,KPGD,26.92020035,-81.9905014,26
7058,Northern_Aroostook_Regional_Airport,Frenchville,United_States,WFK,KFVE,47.28549957,-68.31279755,988
7059,Chautauqua_County-Jamestown_Airport,Jamestown,United_States,JHW,KJHW,42.15340042,-79.25800323,1723
7060,La_Macaza_/_Mont-Tremblant_International_Inc_Airport,Mont-Tremblant,Canada,YTM,CYFJ,46.40940094,-74.77999878,827
7061,Lake_Cumberland_Regional_Airport,Somerset,United_States,SME,KSME,37.05339813,-84.61589813,927
7062,Shenandoah_Valley_Regional_Airport,Weyers_Cave,United_States,SHD,KSHD,38.26380157,-78.89640045,1201
7063,Devils_Lake_Regional_Airport,Devils_Lake,United_States,DVL,KDVL,48.11420059,-98.90879822,1456
7064,Dickinson_Theodore_Roosevelt_Regional_Airport,Dickinson,United_States,DIK,KDIK,46.79740143,-102.802002,2592
7065,Sidney_Richland_Municipal_Airport,Sidney,United_States,SDY,KSDY,47.70690155,-104.1930008,1985
7066,Chadron_Municipal_Airport,Chadron,United_States,CDR,KCDR,42.83760071,-103.0950012,3297
7067,Alliance_Municipal_Airport,Alliance,United_States,AIA,KAIA,42.05319977,-102.8040009,3931
7068,Mc_Cook_Ben_Nelson_Regional_Airport,McCook,United_States,MCK,KMCK,40.20629883,-100.5920029,2583
7069,The_Florida_Keys_Marathon_Airport,Marathon,United_States,MTH,KMTH,24.72610092,-81.05139923,5
7070,Dawson_Community_Airport,Glendive,United_States,GDV,KGDV,47.13869858,-104.8069992,2458
7071,L_M_Clayton_Airport,Wolf_Point,United_States,OLF,KOLF,48.0945015,-105.5749969,1986
7072,Yellowstone_Airport,West_Yellowstone,United_States,WYS,KWYS,44.68840027,-111.1179962,6649
7073,San_Luis_Valley_Regional_Bergman_Field,Alamosa,United_States,ALS,KALS,37.434898,-105.866997,7539
7074,Canyonlands_Field,Moab,United_States,CNY,KCNY,38.75500107,-109.7549973,4557
7075,Ely_Airport_Yelland_Field,Ely,United_States,ELY,KELY,39.29970169,-114.8420029,6259
7076,Vernal_Regional_Airport,Vernal,United_States,VEL,KVEL,40.4408989,-109.5100021,5278
7077,Sierra_Blanca_Regional_Airport,Ruidoso,United_States,SRR,KSRR,33.46279907,-105.5350037,6814
7078,Show_Low_Regional_Airport,Show_Low,United_States,SOW,KSOW,34.26549912,-110.0059967,6415
7079,McCall_Municipal_Airport,McCall,United_States,MYL,KMYL,44.88970184,-116.1009979,5024
7080,Lemhi_County_Airport,Salmon,United_States,SMN,KSMN,45.12379837,-113.8809967,4043
7081,Mammoth_Yosemite_Airport,Mammoth_Lakes,United_States,MMH,KMMH,37.62409973,-118.8379974,7135
7082,Friday_Harbor_Airport,Friday_Harbor,United_States,FRD,KFHR,48.52199936,-123.0240021,113
7083,Orcas_Island_Airport,Eastsound,United_States,ESD,KORS,48.70819855,-122.9100037,31
7085,Astoria_Regional_Airport,Astoria,United_States,AST,KAST,46.15800095,-123.8789978,15
7086,Newport_Municipal_Airport,Newport,United_States,ONP,KONP,44.58039856,-124.0579987,160
7087,Emmonak_Airport,Emmonak,United_States,EMK,PAEM,62.78609848,-164.4909973,13
7088,Unalakleet_Airport,Unalakleet,United_States,UNK,PAUN,63.88840103,-160.798996,27
7089,Ugnu-Kuparuk_Airport,Kuparuk,United_States,UUK,PAKU,70.33080292,-149.5980072,67
7090,Shageluk_Airport,Shageluk,United_States,SHX,PAHX,62.69229889,-159.5690002,79
7092,Nuiqsut_Airport,Nuiqsut,United_States,NUI,PAQT,70.20999908,-151.0059967,38
7093,Eek_Airport,Eek,United_States,EEK,PAEE,60.21367264,-162.0438843,12
7094,Kasigluk_Airport,Kasigluk,United_States,KUK,PFKA,60.87440109,-162.5240021,48
7095,Kwethluk_Airport,Kwethluk,United_States,KWT,PFKW,60.79029846,-161.4440002,25
7096,Kwigillingok_Airport,Kwigillingok,United_States,KWK,PAGG,59.876499,-163.169005,18
7097,Marshall_Don_Hunter_Sr_Airport,Marshall,United_States,MLL,PADM,61.86429977,-162.026001,103
7098,Russian_Mission_Airport,Russian_Mission,United_States,RSH,PARS,61.77888489,-161.319458,51
7101,Koliganek_Airport,Koliganek,United_States,KGK,PAJZ,59.72660065,-157.2590027,269
7103,Manokotak_Airport,Manokotak,United_States,KMO,PAMB,58.99020004,-159.0500031,100
7105,Chalkyitsik_Airport,Chalkyitsik,United_States,CIK,PACI,66.64499664,-143.7400055,544
7106,Eagle_Airport,Eagle,United_States,EAA,PAEG,64.77639771,-141.151001,908
7107,Hughes_Airport,Hughes,United_States,HUS,PAHU,66.04109955,-154.2630005,299
7108,Huslia_Airport,Huslia,United_States,HSL,PAHL,65.69789886,-156.3509979,220
7111,Nulato_Airport,Nulato,United_States,NUL,PANU,64.72930145,-158.0740051,399
7114,Venetie_Airport,Venetie,United_States,VEE,PAVE,67.00869751,-146.3659973,574
7115,Beaver_Airport,Beaver,United_States,WBQ,PAWB,66.36219788,-147.4069977,359
7116,Central_Airport,Central,United_States,CEM,PACE,65.57379913,-144.7830048,937
7117,Shungnak_Airport,Shungnak,United_States,SHG,PAGH,66.88809967,-157.1620026,197
7120,Inyokern_Airport,Inyokern,United_States,IYK,KIYK,35.65879822,-117.8300018,2457
7121,Visalia_Municipal_Airport,Visalia,United_States,VIS,KVIS,36.31869888,-119.3929977,295
7122,Merced_Regional_Macready_Field,Merced,United_States,MCE,KMCE,37.28469849,-120.5139999,155
7123,Laguna_de_Los_Patos_International_Airport,Colonia,Uruguay,CYR,SUCA,-34.45640182,-57.77059937,66
7125,Amarais_Airport,Campinas,Brazil,CPQ,SDAM,-22.85919952,-47.10820007,2008
7126,Phoenix_Goodyear_Airport,Goodyear,United_States,\N,KGYR,33.42250061,-112.3759995,968
7128,Toowoomba_Airport,Toowoomba,Australia,TWB,YTWB,-27.5428009,151.9160004,2086
7129,Ballera_Airport,Ballera,Australia,\N,YLLE,-27.405633,141.809458,385
7130,Gatton_Campus_Airport,Gatton,Australia,\N,YGAT,-27.56040607,152.3404598,0
7131,Arkalyk_North_Airport,Arkalyk,Kazakhstan,AYK,UAUR,50.3185997,66.95279694,1266
7134,Nabern/Teck_Airport,Kirchheim-Teck,Germany,\N,EDTN,48.61277771,9.477222443,1214
7135,Angoon_Seaplane_Base,Angoon,United_States,AGN,PAGN,57.503601,-134.585007,0
7136,Elfin_Cove_Seaplane_Base,Elfin_Cove,United_States,ELV,PAEL,58.19520187,-136.3470001,0
7140,Funter_Bay_Seaplane_Base,Funter_Bay,United_States,FNR,PANR,58.25439835,-134.897995,0
7142,Hoonah_Airport,Hoonah,United_States,HNH,PAOH,58.0961,-135.410111,19
7143,Kake_Airport,Kake,United_States,AFE,PAFE,56.96139908,-133.9100037,172
7146,Metlakatla_Seaplane_Base,Metakatla,United_States,MTM,PAMM,55.13100052,-131.5780029,0
7148,Hydaburg_Seaplane_Base,Hydaburg,United_States,HYG,PAHY,55.20629883,-132.8280029,0
7154,Egegik_Airport,Egegik,United_States,EGX,PAII,58.1855011,-157.375,92
7157,Perryville_Airport,Perryville,United_States,KPV,PAPE,55.905998,-159.162993,29
7158,Pilot_Point_Airport,Pilot_Point,United_States,PIP,PAPN,57.58039856,-157.5720062,57
7159,South_Naknek_Nr_2_Airport,South_Naknek,United_States,WSN,PFWS,58.70339966,-157.0079956,162
7160,Akhiok_Airport,Akhiok,United_States,AKK,PAKH,56.93870163,-154.1829987,44
7161,Karluk_Airport,Karluk,United_States,KYK,PAKY,57.56710052,-154.4499969,137
7162,Larsen_Bay_Airport,Larsen_Bay,United_States,KLN,PALB,57.53509903,-153.9779968,87
7177,Ambler_Airport,Ambler,United_States,ABL,PAFM,67.10630035,-157.8569946,334
7178,Buckland_Airport,Buckland,United_States,BKC,PABL,65.9815979,-161.1490021,31
7179,Bob_Baker_Memorial_Airport,Kiana,United_States,IAN,PAIK,66.97599792,-160.4369965,166
7180,Kobuk_Airport,Kobuk,United_States,OBU,PAOB,66.91230011,-156.8970032,137
7181,Robert_(Bob)_Curtis_Memorial_Airport,Noorvik,United_States,ORV,PFNO,66.81790161,-161.0189972,55
7182,Selawik_Airport,Selawik,United_States,WLK,PASK,66.60009766,-159.9859924,17
7183,Brevig_Mission_Airport,Brevig_Mission,United_States,KTS,PFKT,65.33129883,-166.4660034,38
7184,Elim_Airport,Elim,United_States,ELI,PFEL,64.61470032,-162.2720032,162
7185,Golovin_Airport,Golovin,United_States,GLV,PAGL,64.55049896,-163.0070038,59
7186,Teller_Airport,Teller,United_States,TLA,PATE,65.24040222,-166.3390045,294
7187,Wales_Airport,Wales,United_States,WAA,PAIW,65.622593,-168.095,22
7188,White_Mountain_Airport,White_Mountain,United_States,WMO,PAWM,64.68920136,-163.4129944,267
7190,Koyuk_Alfred_Adams_Airport,Koyuk,United_States,KKA,PAKK,64.9394989,-161.154007,154
7191,St_Michael_Airport,St._Michael,United_States,SMK,PAMK,63.49010086,-162.1100006,98
7192,Shaktoolik_Airport,Shaktoolik,United_States,SKK,PFSH,64.37110138,-161.223999,24
7194,Tin_City_Long_Range_Radar_Station_Airport,Tin_City,United_States,TNC,PATC,65.56310272,-167.9219971,271
7195,Atka_Airport,Atka,United_States,AKB,PAAK,52.22029877,-174.2059937,57
7198,Yakataga_Airport,Yakataga,United_States,CYT,PACY,60.08200073,-142.4929962,12
7199,Alakanuk_Airport,Alakanuk,United_States,AUK,PAUK,62.68004227,-164.6599274,10
7201,Kipnuk_Airport,Kipnuk,United_States,KPN,PAKI,59.93299866,-164.0310059,11
7202,False_Pass_Airport,False_Pass,United_States,KFP,PAKF,54.84740067,-163.4100037,20
7203,Nelson_Lagoon_Airport,Nelson_Lagoon,United_States,NLG,PAOU,56.00749969,-161.1600037,14
7204,Port_Moller_Airport,Cold_Bay,United_States,PML,PAAL,56.00600052,-160.5610046,20
7205,Klawock_Airport,Klawock,United_States,KLW,PAKW,55.57920074,-133.076004,80
7206,Quinhagak_Airport,Quinhagak,United_States,KWN,PAQH,59.75510025,-161.8450012,42
7207,Kotlik_Airport,Kotlik,United_States,KOT,PFKO,63.0306015,-163.5330048,15
7208,Koyukuk_Airport,Koyukuk,United_States,KYU,PFKU,64.87609863,-157.727005,149
7209,Scammon_Bay_Airport,Scammon_Bay,United_States,SCM,PACM,61.84529877,-165.5709991,14
7210,Nondalton_Airport,Nondalton,United_States,NNL,PANO,59.98020172,-154.8390045,314
7213,Kongiganak_Airport,Kongiganak,United_States,KKH,PADY,59.96080017,-162.8809967,30
7214,Nikolai_Airport,Nikolai,United_States,NIB,PAFS,63.01860046,-154.3580017,441
7217,Akiak_Airport,Akiak,United_States,AKI,PFAK,60.9029007,-161.2310028,30
7220,Wainwright_Airport,Wainwright,United_States,AIN,PAWI,70.63800049,-159.9949951,41
7221,Zapala_Airport,ZAPALA,Argentina,APZ,SAHZ,-38.975498,-70.113602,3330
7222,Rincon_De_Los_Sauces_Airport,Rincon_de_los_Sauces,Argentina,RDS,SAHS,-37.3905983,-68.90419769,1968
7226,Tte._Julio_Gallardo_Airport,Puerto_Natales,Chile,PNT,SCNT,-51.67150116,-72.52839661,217
7229,Sierra_Grande_Airport,Sierra_Grande,Argentina,SGV,SAVS,-41.59170151,-65.33940125,688
7230,Cabo_F.A.A._H._R._Bord'on_Airport,Ingeniero_Jacobacci,Argentina,IGB,SAVJ,-41.32089996,-69.57489777,2925
7233,Chenega_Bay_Airport,Chenega,United_States,NCN,PFCB,60.07730103,-147.9920044,72
7235,Tok_Junction_Airport,Tok,United_States,TKJ,PFTO,63.32949829,-142.9539948,1639
7236,Circle_City_/New/_Airport,Circle,United_States,IRC,PACR,65.830498,-144.076008,613
7240,Sleetmute_Airport,Sleetmute,United_States,SLQ,PASL,61.70050049,-157.1660004,190
7242,Healy_River_Airport,Healy,United_States,HKB,PAHV,63.86619949,-148.9689941,1263
7244,Klawock_Seaplane_Base,Klawock,United_States,AQC,PAQC,55.55469894,-133.102005,0
7245,Minchumina_Airport,Lake_Minchumina,United_States,MHM,PAMH,63.88600159,-152.302002,678
7246,Manley_Hot_Springs_Airport,Manley_Hot_Springs,United_States,MLY,PAML,64.99759674,-150.6439972,270
7251,Natuashish_Airport,Natuashish,Canada,\N,CNH2,55.913898,-61.184399,30
7252,Postville_Airport,Postville,Canada,YSO,CCD4,54.9105,-59.78507,193
7253,Kangiqsujuaq_(Wakeham_Bay)_Airport,Kangiqsujuaq,Canada,YWB,CYKG,61.58860016,-71.92939758,501
7254,Alma_Airport,Alma,Canada,YTF,CYTF,48.50889969,-71.64189911,445
7255,Havre_St_Pierre_Airport,Havre-Saint-Pierre,Canada,YGV,CYGV,50.2818985,-63.6114006,124
7256,Rimouski_Airport,Rimouski,Canada,YXK,CYXK,48.47809982,-68.49690247,82
7259,Tadoule_Lake_Airport,Tadoule_Lake,Canada,XTL,CYBQ,58.7061,-98.512199,923
7260,Lac_Brochet_Airport,Lac_Brochet,Canada,XLB,CZWH,58.61750031,-101.4690018,1211
7261,South_Indian_Lake_Airport,South_Indian_Lake,Canada,XSI,CZSN,56.7928009,-98.90720367,951
7262,Brochet_Airport,Brochet,Canada,YBT,CYBT,57.8894,-101.679001,1136
7263,Little_Grand_Rapids_Airport,Little_Grand_Rapids,Canada,ZGR,CZGR,52.04560089,-95.46579742,1005
7264,Cross_Lake_(Charlie_Sinclair_Memorial)_Airport,Cross_Lake,Canada,YCR,CYCR,54.61059952,-97.76080322,709
7265,Red_Sucker_Lake_Airport,Red_Sucker_Lake,Canada,YRS,CYRS,54.16719818,-93.55719757,729
7266,Rainbow_Lake_Airport,Rainbow_Lake,Canada,YOP,CYOP,58.49140167,-119.4079971,1759
7267,Bonnyville_Airport,Bonnyville,Canada,YBY,CYBF,54.304199,-110.744003,1836
7268,Nanaimo_Harbour_Water_Airport,Nanaimo,Canada,ZNA,CAC8,49.18330002,-123.9499969,0
7269,Ganges_Seaplane_Base,Ganges,Canada,YGG,CAX6,48.8545,-123.4969,0
7272,Fort_St_James_Airport,Fort_St._James,Canada,YJM,CYJM,54.39720154,-124.2630005,2364
7273,Boundary_Bay_Airport,Boundary_Bay,Canada,YDT,CZBB,49.07419968,-123.012001,6
7274,Langley_Airport,Langley_Township,Canada,\N,CYNJ,49.10079956,-122.6309967,34
7275,Denny_Island_Airport,Bella_Bella,Canada,ZEL,CYJQ,52.139702,-128.063997,162
7277,Wekwe`et`i_Airport,Wekweeti,Canada,YFJ,CFJ2,64.190804,-114.077002,1208
7278,Camaguey-Campo_Cuatro_Milpas_Airport,Guasave,Mexico,\N,MM52,25.6522007,-108.538002,92
7280,Cabo_San_Lucas_International_Airport,Cabo_San_Lucas,Mexico,\N,MMSL,22.9477005,-109.9369965,459
7291,Corn_Island,Corn_Island,Nicaragua,RNI,MNCI,12.16289997,-83.063797,1
7292,San_Pedro_Airport,Bonanza,Nicaragua,BZA,MNBZ,13.94999981,-84.59999847,600
7293,Rosita_Airport,Rosita,Nicaragua,RFS,MNRT,13.88969994,-84.4088974,193
7294,Siuna,Siuna,Nicaragua,SIU,MNSI,13.72722244,-84.77777863,606
7295,Waspam_Airport,Waspam,Nicaragua,WSP,MNWP,14.73919964,-83.9693985,98
7296,San_Carlos,San_Carlos,Nicaragua,\N,MNSC,11.13339996,-84.76999664,91
7297,Playa_Samara/Carrillo_Airport,Carrillo,Costa_Rica,PLD,MRCR,9.870510101,-85.48139954,50
7301,Constanza_-_Expedici'on_14_de_Junio_National_Airport,Constanza,Dominican_Republic,COZ,MDCZ,18.90749931,-70.72190094,3950
7302,Negril_Airport,Negril,Jamaica,NEG,MKNG,18.34280014,-78.33209991,9
7307,Jos'e_Aponte_de_la_Torre_Airport,Ceiba,Puerto_Rico,RVR,TJRV,18.24530029,-65.6434021,38
7309,Charlotte_Amalie_Harbor_Seaplane_Base,Charlotte_Amalie,Virgin_Islands,SPB,VI22,18.33860016,-64.94069672,0
7311,D._Casimiro_Szlapelis_Airport,Alto_Rio_Senguer,Argentina,ARR,SAVR,-45.013599,-70.812202,2286
7312,Jose_De_San_Martin_Airport,Jose_de_San_Martin,Argentina,JSM,SAWS,-44.04859924,-70.45890045,2407
7313,Uyuni_Airport,Uyuni,Bolivia,UYU,SLUY,-20.44630051,-66.8483963,11136
7320,Abaiang_Airport,Abaiang_Atoll,Kiribati,ABF,NGAB,1.798609972,173.0410004,0
7323,Afobakka_Airstrip,Afobaka,Suriname,\N,SMAF,4.998505,-54.992033,80
7324,Alalapadu_Airstrip,Alapadu,Suriname,\N,SMDU,2.5235,-56.3247,880
7325,Albina_Airport,Albina,Suriname,ABN,SMBN,5.512720108,-54.05009842,19
7330,Drietabbetje_Airport,Drietabbetje,Suriname,DRJ,SMDA,4.116666794,-54.66667175,236
7331,Kabalebo_Airport,Kabalebo,Suriname,\N,SMKA,4.406000137,-57.22299957,535
7332,Kayser_Airport,Kayser,Suriname,\N,SMKE,3.099999905,-56.48300171,849
7333,Kwamalasoemoetoe_Airport_Airport,Kwamelasemoetoe,Suriname,\N,SMSM,2.333329916,-56.78333282,905
7334,Moengo_Airstrip,Moengo,Suriname,\N,SMMO,5.6076,-54.4003,49
7335,Nieuw_Nickerie_Airport,Nieuw_Nickerie,Suriname,ICK,SMNI,5.955560207,-57.03939819,9
7336,Vincent_Fayks_Airport,Paloemeu,Suriname,OEM,SMPA,3.345279932,-55.44250107,714
7338,Sipaliwini_Airport,Sipaliwini,Suriname,\N,SMSI,1.966050029,-56.00350189,744
7339,Stoelmanseiland_Airport,Stoelmans_Eiland,Suriname,SMZ,SMST,4.349999905,-54.41666794,187
7340,Totness_Airport,Totness,Suriname,TOT,SMCO,5.865829945,-56.32749939,10
7341,Wageningen_Airstrip,Wageningen,Suriname,AGI,SMWA,5.766666889,-56.6333313,6
7343,Codela_Airport,Guapiles,Costa_Rica,CSC,MRCA,10.41399956,-85.09169769,328
7346,Orinduik_Airport,Orinduik,Guyana,ORJ,SYOR,4.725269794,-60.03499985,1797
7347,Annai_Airport,Annai,Guyana,NAI,SYAN,3.959439993,-59.12419891,301
7348,Apoteri_Airport,Apoteri,Guyana,\N,SYAP,4.013879776,-58.60499954,301
7349,Imbaimadai_Airport,Imbaimadai,Guyana,IMB,SYIB,5.708109856,-60.2942009,1646
7350,Kamarang_Airport,Kamarang,Guyana,KAR,SYKM,5.865340233,-60.61420059,1601
7351,Mabaruma_Airport,Mabaruma,Guyana,USI,SYMB,8.199999809,-59.78329849,45
7352,Mahdia_Airport,Mahdia,Guyana,MHA,SYMD,5.277490139,-59.15110016,300
7353,Dr_Augusto_Roberto_Fuster_International_Airport,Pedro_Juan_Caballero,Paraguay,PJC,SGPJ,-22.63999939,-55.83000183,1873
7354,Alcides_Fern'andez_Airport,Acandi,Colombia,ACD,SKAD,8.51667,-77.3,50
7355,Los_Colonizadores_Airport,Saravena,Colombia,RVE,SKSA,6.951868,-71.857179,680
7357,Batagay_Airport,Batagay,Russia,\N,UEBB,67.64800262,134.6950073,696
7359,Villa_Garz'on_Airport,Villa_Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,1248
7360,El_Bagre_Airport,El_Bagre,Colombia,EBG,SKEB,7.59647,-74.8089,180
7361,Juan_H_White_Airport,Caucasia,Colombia,CAQ,SKCU,7.96847,-75.1985,174
7362,Mandinga_Airport,Condoto,Colombia,COG,SKCD,5.08333,-76.7,213
7363,Golfo_de_Morrosquillo_Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854,16
7364,Cabo_Frio_Airport,Cabo_Frio,Brazil,CFB,SBCB,-22.92169952,-42.07429886,23
7367,Presidente_Jo~ao_Batista_Figueiredo_Airport,Sinop,Brazil,OPS,SWSI,-11.88500023,-55.58610916,1227
7368,Gurupi_Airport,Gurupi,Brazil,GRP,SWGI,-11.73960018,-49.13219833,1148
7369,Santana_do_Araguaia_Airport,Santana_do_Araguaia,Brazil,CMP,SNKE,-9.319970131,-50.32849884,597
7370,Breves_Airport,Breves,Brazil,BVS,SNVS,-1.636530042,-50.4435997,98
7371,Soure_Airport,Soure,Brazil,SFK,SNSW,-0.699431002,-48.52099991,43
7372,Parintins_Airport,Parintins,Brazil,PIN,SWPI,-2.673019886,-56.77719879,87
7373,Barreiras_Airport,Barreiras,Brazil,BRA,SNBR,-12.07890034,-45.00899887,2447
7374,Santa_Terezinha_Airport,Santa_Terezinha,Brazil,STZ,SWST,-10.46472168,-50.51861191,663
7375,Minacu_Airport,Minacu,Brazil,MQH,SBMC,-13.5491,-48.195301,1401
7376,Aragua'ina_Airport,Araguaina,Brazil,AUX,SWGN,-7.22787,-48.240501,771
7377,Novo_Aripuan~a_Airport,Novo_Aripuana,Brazil,NVP,SWNA,-5.118030071,-60.36489868,118
7378,Fazenda_Colen_Airport,Lucas_do_Rio_Verde,Brazil,LVR,SWFE,-13.31444359,-56.11277771,1345
7379,Franca_Airport,Franca,Brazil,FRC,SIMK,-20.59219933,-47.38290024,3292
7380,Dourados_Airport,Dourados,Brazil,DOU,SSDO,-22.2019,-54.926601,1503
7381,L'abrea_Airport,Labrea,Brazil,LBR,SWLB,-7.278969765,-64.76950073,190
7382,Maestro_Marinho_Franco_Airport,Rondonopolis,Brazil,ROO,SWRD,-16.586,-54.7248,1467
7383,Tancredo_Thomas_de_Faria_Airport,Guarapuava,Brazil,GPB,SBGU,-25.38750076,-51.52019882,3494
7384,Santa_Terezinha_Airport,Joacaba,Brazil,JCB,SSJA,-27.17140007,-51.55329895,2546
7394,General_Leite_de_Castro_Airport,Rio_Verde,Brazil,RVD,SWLC,-17.83472252,-50.95611191,2464
7395,Romeu_Zema_Airport,Araxa,Brazil,AAX,SBAX,-19.5632,-46.96039963,3276
7396,Mau'es_Airport,Maues,Brazil,MBZ,SWMW,-3.37217,-57.7248,69
7397,Borba_Airport,Borba,Brazil,RBB,SWBR,-4.406340122,-59.60240173,293
7398,Coari_Airport,Coari,Brazil,CIZ,SWKO,-4.134059906,-63.13259888,131
7399,Barcelos_Airport,Barcelos,Brazil,BAZ,SWBC,-0.981292,-62.919601,112
7406,Diamantino_Airport,Diamantino,Brazil,DMT,SWDM,-14.37689972,-56.40039825,1476
7407,Guanambi_Airport,Guanambi,Brazil,GNM,SNGI,-14.20820045,-42.74610138,1815
7408,Tsletsi_Airport,Djelfa,Algeria,QDJ,DAFI,34.6657,3.351,3753
7409,Nzagi_Airport,Nzagi,Angola,NZA,FNZG,-7.716939926,21.35820007,2431
7411,Lucapa_Airport,Lucapa,Angola,LBZ,FNLK,-8.445727348,20.73208618,3029
7413,Am_Timan_Airport,Am_Timan,Chad,AMC,FTTN,11.0340004,20.27400017,1420
7414,Shark_El_Oweinat_International_Airport,Sharq_Al-Owainat,Egypt,GSQ,HEOW,22.58569908,28.71660042,859
7415,Eastern_WV_Regional_Airport/Shepherd_Field,Martinsburg,United_States,MRB,KMRB,39.40190125,-77.98459625,565
7416,Awassa_Airport,Awasa,Ethiopia,AWA,HALA,7.066999912,38.5,5450
7417,Wilwal_International_Airport,Jijiga,Ethiopia,JIJ,HAJJ,9.3325,42.9121,5954
7418,Mekane_Selam_Airport,Mekane_Selam,Ethiopia,MKS,HAMA,10.7254,38.7415,8405
7419,Debra_Marcos_Airport,Debre_Marqos,Ethiopia,DBM,HADM,10.35000038,37.71699905,8136
7420,Debre_Tabor_Airport,Debre_Tabor,Ethiopia,DBT,HADT,11.96700001,38,8490
7421,Harar_Meda_Airport,Debre_Zeyit,Ethiopia,QHR,HAHM,8.7163,39.0059,6201
7422,Robe_Airport,Goba,Ethiopia,GOB,HAGB,7.1160634,40.0463033,7892
7423,Mayumba_Airport,Mayumba,Gabon,MYB,FOOY,-3.4584198,10.67407608,13
7424,Mara_Serena_Lodge_Airstrip,Masai_Mara,Kenya,MRE,HKMS,-1.406111,35.008057,5200
7426,Meru_Mulika_Airport,Meru_National_Park,Kenya,\N,HKMK,0.229567,38.171412,2230
7427,Rumbek_Airport,Rumbek,Sudan,RBX,HSMK,6.824999809,29.66900063,1378
7428,Yei_Airport,Yei,Sudan,\N,HSYE,4.130281601,30.72807312,2000
7429,Cape_Palmas_Airport,Greenville,Liberia,CPA,GLCP,4.379020214,-7.696949959,20
7432,Ecuvillens_Airport,Ecuvillens,Switzerland,\N,LSGE,46.75500107,7.076109886,2293
7437,Inhaca_Airport,Inhaca,Mozambique,\N,FQIA,-25.9971447,32.92935181,10
7442,Ouro_Sogui_Airport,Matam,Senegal,MAX,GOSM,15.59360027,-13.32279968,85
